Datetime,006208.TW,0050.TW,0056.TW,00919.TW,00878.TW,00631L.TW,00830.TW,0052.TW,00881.TW,00891.TW,00892.TW,00929.TW,00757.TW
2023-02-20 01:00:00+00:00,68.94999694824219,119.0999984741211,27.34000015258789,17.8799991607666,17.110000610351562,111.8499984741211,26.540000915527344,105.0,14.770000457763672,12.75,11.739999771118164,,41.04999923706055
2023-02-20 02:00:00+00:00,69.0,119.19999694824219,27.389999389648438,17.889999389648438,17.1200008392334,112.1500015258789,26.549999237060547,105.05000305175781,14.789999961853027,12.779999732971191,11.75,,41.09000015258789
2023-02-20 03:00:00+00:00,69.0,119.05000305175781,27.3799991607666,17.90999984741211,17.1299991607666,112.0999984741211,26.559999465942383,105.0,14.779999732971191,12.779999732971191,11.760000228881836,,41.06999969482422
2023-02-20 04:00:00+00:00,68.94999694824219,119.1500015258789,27.399999618530273,17.93000030517578,17.1299991607666,112.0999984741211,26.559999465942383,104.9000015258789,14.779999732971191,12.770000457763672,11.760000228881836,,41.099998474121094
2023-02-20 05:00:00+00:00,68.8499984741211,119.0,27.3799991607666,17.93000030517578,17.1299991607666,111.94999694824219,26.559999465942383,104.75,14.75,12.760000228881836,11.75,,41.08000183105469
2023-02-21 01:00:00+00:00,68.69999694824219,118.69999694824219,27.43000030517578,18.1299991607666,17.1200008392334,111.4000015258789,26.399999618530273,104.5,14.779999732971191,12.800000190734863,11.84000015258789,,40.939998626708984
2023-02-21 02:00:00+00:00,68.80000305175781,118.94999694824219,27.530000686645508,18.260000228881836,17.1299991607666,111.94999694824219,26.40999984741211,104.69999694824219,14.819999694824219,12.850000381469727,11.90999984741211,,40.93000030517578
2023-02-21 03:00:00+00:00,68.75,118.94999694824219,27.530000686645508,18.280000686645508,17.1299991607666,112.0,26.40999984741211,104.5999984741211,14.800000190734863,12.84000015258789,11.899999618530273,,40.88999938964844
2023-02-21 04:00:00+00:00,68.75,118.94999694824219,27.549999237060547,18.31999969482422,17.1299991607666,111.94999694824219,26.399999618530273,104.75,14.789999961853027,12.850000381469727,11.899999618530273,,40.91999816894531
2023-02-21 05:00:00+00:00,68.75,118.9000015258789,27.530000686645508,18.31999969482422,17.1200008392334,112.0999984741211,26.43000030517578,,14.8100004196167,12.850000381469727,11.899999618530273,,40.939998626708984
2023-02-22 01:00:00+00:00,67.94999694824219,117.4000015258789,27.299999237060547,18.139999389648438,17.0,109.5,25.850000381469727,103.3499984741211,14.59000015258789,12.630000114440918,11.680000305175781,,40.06999969482422
2023-02-22 02:00:00+00:00,68.0,117.44999694824219,27.329999923706055,18.139999389648438,17.020000457763672,109.5999984741211,25.90999984741211,103.19999694824219,14.600000381469727,12.640000343322754,11.680000305175781,,40.150001525878906
2023-02-22 03:00:00+00:00,68.25,117.75,27.420000076293945,18.15999984741211,17.09000015258789,110.25,25.90999984741211,103.5,14.630000114440918,12.640000343322754,11.699999809265137,,40.13999938964844
2023-02-22 04:00:00+00:00,68.05000305175781,117.6500015258789,27.389999389648438,18.100000381469727,17.059999465942383,109.80000305175781,25.889999389648438,103.44999694824219,14.609999656677246,12.619999885559082,11.6899995803833,,40.06999969482422
2023-02-22 05:00:00+00:00,68.0999984741211,117.69999694824219,27.40999984741211,18.1200008392334,17.059999465942383,109.94999694824219,25.8799991607666,103.5999984741211,14.619999885559082,12.630000114440918,11.6899995803833,,40.060001373291016
2023-02-23 01:00:00+00:00,68.8499984741211,119.05000305175781,27.600000381469727,18.43000030517578,17.149999618530273,112.3499984741211,26.200000762939453,104.94999694824219,14.800000190734863,12.899999618530273,11.930000305175781,,40.689998626708984
2023-02-23 02:00:00+00:00,69.30000305175781,119.80000305175781,27.729999542236328,18.549999237060547,17.190000534057617,113.69999694824219,26.190000534057617,105.69999694824219,14.869999885559082,12.979999542236328,12.029999732971191,,40.65999984741211
2023-02-23 03:00:00+00:00,69.0999984741211,119.55000305175781,27.75,18.540000915527344,17.18000030517578,113.25,26.209999084472656,105.3499984741211,14.84000015258789,12.960000038146973,12.0,,40.599998474121094
2023-02-23 04:00:00+00:00,69.1500015258789,119.5,27.75,18.5,17.18000030517578,113.30000305175781,26.25,105.55000305175781,14.84000015258789,12.949999809265137,11.979999542236328,,40.619998931884766
2023-02-23 05:00:00+00:00,69.1500015258789,119.5,27.739999771118164,18.5,17.170000076293945,113.19999694824219,26.25,105.5999984741211,14.829999923706055,12.9399995803833,11.970000267028809,,40.630001068115234
2023-02-24 01:00:00+00:00,69.25,119.6500015258789,27.790000915527344,18.5,17.15999984741211,113.1500015258789,26.34000015258789,105.9000015258789,14.880000114440918,13.029999732971191,12.050000190734863,,40.59000015258789
2023-02-24 02:00:00+00:00,69.05000305175781,119.30000305175781,27.780000686645508,18.520000457763672,17.15999984741211,113.0,26.360000610351562,105.6500015258789,14.84000015258789,13.0,12.039999961853027,,40.61000061035156
2023-02-24 03:00:00+00:00,68.94999694824219,119.19999694824219,27.75,18.479999542236328,17.149999618530273,112.6500015258789,26.389999389648438,105.44999694824219,14.800000190734863,12.970000267028809,12.020000457763672,,40.689998626708984
2023-02-24 04:00:00+00:00,68.75,118.8499984741211,27.68000030517578,18.420000076293945,17.1200008392334,112.25,26.3700008392334,105.0999984741211,14.739999771118164,12.920000076293945,11.960000038146973,,40.65999984741211
2023-02-24 05:00:00+00:00,68.94999694824219,119.05000305175781,27.670000076293945,18.43000030517578,17.1200008392334,112.44999694824219,26.3799991607666,105.5,14.75,12.920000076293945,11.970000267028809,,40.66999816894531
2023-03-01 01:00:00+00:00,68.69999694824219,118.55000305175781,27.600000381469727,18.3799991607666,17.049999237060547,111.19999694824219,26.229999542236328,104.94999694824219,14.760000228881836,12.979999542236328,12.0,,40.54999923706055
2023-03-01 02:00:00+00:00,68.80000305175781,118.75,27.600000381469727,18.420000076293945,17.030000686645508,111.30000305175781,26.270000457763672,105.5,14.8100004196167,13.050000190734863,12.020000457763672,,40.65999984741211
2023-03-01 03:00:00+00:00,69.0999984741211,119.25,27.690000534057617,18.459999084472656,17.040000915527344,112.0999984741211,26.270000457763672,105.94999694824219,14.890000343322754,13.210000038146973,12.119999885559082,,40.709999084472656
2023-03-01 04:00:00+00:00,69.05000305175781,119.30000305175781,27.690000534057617,18.5,17.059999465942383,112.3499984741211,26.299999237060547,106.0,14.90999984741211,13.210000038146973,12.149999618530273,,40.70000076293945
2023-03-01 05:00:00+00:00,69.0999984741211,119.25,27.690000534057617,18.479999542236328,17.040000915527344,112.30000305175781,26.31999969482422,106.1500015258789,14.90999984741211,13.220000267028809,12.149999618530273,,40.68000030517578
2023-03-02 01:00:00+00:00,68.55000305175781,118.55000305175781,27.6299991607666,18.56999969482422,16.979999542236328,111.1500015258789,26.139999389648438,105.3499984741211,14.819999694824219,13.130000114440918,12.039999961853027,,40.0099983215332
2023-03-02 02:00:00+00:00,68.9000015258789,119.1500015258789,27.719999313354492,18.65999984741211,17.030000686645508,112.4000015258789,26.200000762939453,106.0,14.899999618530273,13.170000076293945,12.09000015258789,,40.0
2023-03-02 03:00:00+00:00,68.8499984741211,119.19999694824219,27.75,18.639999389648438,17.049999237060547,112.30000305175781,26.190000534057617,106.0,14.890000343322754,13.15999984741211,12.100000381469727,,40.0099983215332
2023-03-02 04:00:00+00:00,68.9000015258789,119.25,27.780000686645508,18.639999389648438,17.09000015258789,112.55000305175781,26.190000534057617,106.05000305175781,14.890000343322754,13.15999984741211,12.100000381469727,,40.0
2023-03-02 05:00:00+00:00,68.9000015258789,119.0999984741211,27.760000228881836,18.6299991607666,17.079999923706055,112.4000015258789,26.170000076293945,105.9000015258789,14.869999885559082,13.149999618530273,12.100000381469727,,39.95000076293945
2023-03-03 01:00:00+00:00,69.05000305175781,119.3499984741211,27.940000534057617,18.690000534057617,17.110000610351562,113.05000305175781,26.3700008392334,106.0,14.949999809265137,13.220000267028809,12.220000267028809,,39.91999816894531
2023-03-03 02:00:00+00:00,69.0999984741211,119.4000015258789,27.959999084472656,18.75,17.1200008392334,113.1500015258789,26.3799991607666,106.0999984741211,14.949999809265137,13.229999542236328,12.220000267028809,,39.91999816894531
2023-03-03 03:00:00+00:00,69.1500015258789,119.5999984741211,28.0,18.760000228881836,17.139999389648438,113.55000305175781,26.40999984741211,106.05000305175781,14.960000038146973,13.25,12.229999542236328,,39.970001220703125
2023-03-03 04:00:00+00:00,69.0,119.19999694824219,27.969999313354492,18.739999771118164,17.1299991607666,113.0,26.40999984741211,105.69999694824219,14.920000076293945,13.149999618530273,12.119999885559082,,39.939998626708984
2023-03-03 05:00:00+00:00,69.05000305175781,119.4000015258789,27.950000762939453,18.780000686645508,17.1299991607666,113.0,26.450000762939453,105.80000305175781,14.930000305175781,13.15999984741211,12.130000114440918,,39.95000076293945
2023-03-06 01:00:00+00:00,69.44999694824219,120.0,28.170000076293945,18.979999542236328,17.200000762939453,114.5999984741211,26.8700008392334,106.5,15.069999694824219,13.25,12.220000267028809,,41.0
2023-03-06 02:00:00+00:00,69.9000015258789,120.75,28.299999237060547,19.020000457763672,17.270000457763672,116.0,26.90999984741211,107.0999984741211,15.15999984741211,13.34000015258789,12.319999694824219,,41.130001068115234
2023-03-06 03:00:00+00:00,69.9000015258789,120.6500015258789,28.280000686645508,19.049999237060547,17.270000457763672,116.05000305175781,26.93000030517578,107.05000305175781,15.15999984741211,13.329999923706055,12.300000190734863,,41.130001068115234
2023-03-06 04:00:00+00:00,69.69999694824219,120.5999984741211,28.270000457763672,19.030000686645508,17.239999771118164,115.6500015258789,26.899999618530273,106.75,15.130000114440918,13.300000190734863,12.289999961853027,,41.11000061035156
2023-03-06 05:00:00+00:00,69.69999694824219,120.5,28.25,19.010000228881836,17.239999771118164,115.55000305175781,26.90999984741211,106.69999694824219,15.130000114440918,13.300000190734863,12.279999732971191,,41.150001525878906
2023-03-07 01:00:00+00:00,69.69999694824219,120.44999694824219,28.270000457763672,19.0,17.280000686645508,115.69999694824219,26.729999542236328,106.75,15.180000305175781,13.270000457763672,12.239999771118164,,41.099998474121094
2023-03-07 02:00:00+00:00,69.94999694824219,120.8499984741211,28.34000015258789,19.010000228881836,17.309999465942383,116.3499984741211,26.729999542236328,107.0999984741211,15.210000038146973,13.329999923706055,12.300000190734863,,41.09000015258789
2023-03-07 03:00:00+00:00,70.0,121.1500015258789,28.3700008392334,19.040000915527344,17.31999969482422,116.80000305175781,26.75,107.30000305175781,15.25,13.34000015258789,12.3100004196167,,41.099998474121094
2023-03-07 04:00:00+00:00,70.0999984741211,121.30000305175781,28.389999389648438,19.049999237060547,17.329999923706055,117.0,26.770000457763672,107.44999694824219,15.25,13.34000015258789,12.319999694824219,,41.119998931884766
2023-03-07 05:00:00+00:00,70.0999984741211,121.25,28.389999389648438,19.049999237060547,17.31999969482422,117.0,26.780000686645508,107.4000015258789,15.25,13.34000015258789,12.3100004196167,,41.130001068115234
